"date","q1","q2","q3","id.agro","hh.maize.district","hh.maize.q6","hh.maize.q6a","hh.maize.q6b","hh.maize.q6c","hh.maize.q6d","hh.maize.q6e","hh.maize.other_q6e","hh.maize.q6f","hh.maize.q6g","hh.maize.q7","hh.maize.q8","hh.maize.q9","hh.maize.q10","hh.maize.q11","hh.maize.q12","hh.maize.q13","hh.maize.q14","hh.maize.q15","hh.maize.q15a","hh.maize.q16","hh.maize.q16a","hh.maize.q17.a","hh.maize.q17.b","hh.maize.q17.c","hh.maize.q17.d","hh.maize.q17.e","hh.maize.q17.96","hh.maize.other_q17","hh.maize.q18.a","hh.maize.q18.b","hh.maize.q18.c","hh.maize.q18.d","hh.maize.q18.e","hh.maize.q18.f","hh.maize.q18.g","hh.maize.q18.h","hh.maize.q18.96","hh.maize.Other_q18","hh.maize.q19","hh.maize.seed.1..q20","hh.maize.seed.1..q21","hh.maize.seed.1..seed_num","hh.maize.seed.1..q22","hh.maize.seed.2..q20","hh.maize.seed.2..q21","hh.maize.seed.2..seed_num","hh.maize.seed.2..q22","hh.maize.seed.3..q20","hh.maize.seed.3..q21","hh.maize.seed.3..seed_num","hh.maize.seed.3..q22","hh.maize.seed_calc1","hh.maize.seed_calc2","hh.maize.seed_select","hh.maize.seed_select_name","hh.maize.seed_select_price","hh.maize.order","hh.maize.sell.q23","hh.maize.sell.q24","hh.maize.sell.q25","hh.maize.sell.q26","hh.maize.sell.q27","hh.maize.sell.q28","hh.maize.sell.q29","hh.maize.sell.q30","hh.maize.sell.q30b","hh.maize.sell.q31","hh.maize.sell.other_q31","hh.maize.sell.q32","hh.maize.sell.q33","hh.maize.sell.q33a","hh.maize.sell.q33b","hh.maize.sell.q34","hh.maize.sell.q34b","hh.maize.q35","hh.maize.opv.1..q38","hh.maize.opv.1..opv_num","hh.maize.opv.1..q36","hh.maize.opv.1..q37","hh.maize.opv.2..q38","hh.maize.opv.2..opv_num","hh.maize.opv.2..q36","hh.maize.opv.2..q37","hh.maize.opv.3..q38","hh.maize.opv.3..opv_num","hh.maize.opv.3..q36","hh.maize.opv.3..q37","hh.maize.opv_calc1","hh.maize.opv_calc2","hh.maize.opv_select","hh.maize.opv_select_name","hh.maize.opv_select_price","hh.maize.order1","hh.maize.op.q39","hh.maize.op.q40","hh.maize.op.q41","hh.maize.op.q42","hh.maize.op.q43","hh.maize.op.q44","hh.maize.op.q45","hh.maize.op.q46","hh.maize.op.q46b","hh.maize.op.q47","hh.maize.op.other_q47","hh.maize.op.q48","hh.maize.op.q49","hh.maize.op.q49a","hh.maize.op.q49b","hh.maize.op.q50","hh.maize.op.q50b","hh.maize.q51","hh.maize.be.q51a","hh.maize.be.bean.1..bean_num","hh.maize.be.bean.1..q54","hh.maize.be.bean.1..q53","hh.maize.be.bean.1..q52","hh.maize.be.bean.2..bean_num","hh.maize.be.bean.2..q54","hh.maize.be.bean.2..q53","hh.maize.be.bean.2..q52","hh.maize.be.bean.3..bean_num","hh.maize.be.bean.3..q54","hh.maize.be.bean.3..q53","hh.maize.be.bean.3..q52","hh.maize.be.bean_calc1","hh.maize.be.bean_calc2","hh.maize.be.bean_select","hh.maize.be.bean_select_name","hh.maize.be.bean_select_price","hh.maize.be.order2","hh.maize.be.sale.q55","hh.maize.be.sale.q55b","hh.maize.be.sale.q56","hh.maize.be.sale.q57","hh.maize.be.sale.q58","hh.maize.be.sale.q59","hh.maize.be.sale.q60","hh.maize.be.sale.q61","hh.maize.be.sale.q62","hh.maize.be.sale.q62b","hh.maize.be.sale.q63","hh.maize.be.sale.other_q63","hh.maize.be.sale.q64","hh.maize.be.sale.q65","hh.maize.be.sale.q65a","hh.maize.be.sale.q65b","hh.maize.be.sale.q66","hh.maize.be.sale.q66b","hh.maize.q67","hh.maize.q68","hh.maize.q68a","hh.maize.q68b","hh.maize.q69","hh.maize.other_q69","hh.maize.q70","hh.maize.q70b.a","hh.maize.q70b.b","hh.maize.q70b.c","hh.maize.q70b.d","hh.maize.q70b.e","hh.maize.q70b.f","hh.maize.q70b.g","hh.maize.q70b.96","hh.maize.inst.q71a","hh.maize.inst.q71b","hh.maize.inst.q71c","hh.maize.inst.q71d","hh.maize.inst.q71e","hh.maize.inst.q71f","hh.maize.q72","hh.maize.q73","hh.maize.q74","hh.maize.other_q74","hh.maize.q75.a","hh.maize.q75.b","hh.maize.q75.c","hh.maize.q75.d","hh.maize.q75.e","hh.maize.q75.f","hh.maize.q75.g","hh.maize.q75.h","hh.maize.q75.i","hh.maize.q75.96","hh.maize.other_q75","hh.maize.q76.a","hh.maize.q76.b","hh.maize.q76.c","hh.maize.q76.d","hh.maize.q76.e","hh.maize.q76.f","hh.maize.q76.g","hh.maize.q76.h","hh.maize.q76.i","hh.maize.q76.96","hh.maize.other_76","hh.maize.q77","hh.maize.q77b.a","hh.maize.q77b.b","hh.maize.q77b.c","hh.maize.q77b.d","hh.maize.q77b.e","hh.maize.q77b.f","hh.maize.q77b.96","hh.maize.other_q77b","hh.maize.q78","hh.maize.other_q78","hh.maize.q79","hh.maize.q80","hh.maize.q81","hh.maize.q82","hh.maize.q83","vilID","parID","subID","distID"
"7/18/2019","Yes","Yes","n/a","AS050","IGANGA","b",3,0.1,0.1,1,1,"n/a","n/a",36,"Male","a","e","Yes","No","1/1/2014","No","No","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a",3,"Longe_10H","8000","1","20","Longe_7H","7000","2","10","Bazooka","7000","3","10",0.966354703,1.466354703,1,"Longe_10H","8000",0.736673119,"Yes","a","20","10","5","3","1","No","n/a","a","n/a","4500","Yes","2","14","Yes","No",10,"15","1","Longe 5","7000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5.16315037,5.66315037,6,"n/a","n/a",0.200953261,"Yes","a","20","10","5","5","1","No","n/a","a","n/a","7000","Yes","2","14","Yes","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,"n/a","n/a","96","I also take complaint back to the Agro_input Wholesale shop in Iganga","Yes","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","Yes","Yes","Yes","Yes","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"n/a","Yes","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","WFP ( World Food Program )","f","n/a",4,3,5,4,4,4,1,13,2
"7/20/2019","No","n/a","Yes","AS051","IGANGA","b",0.2,0.2,0.2,6,1,"n/a","n/a",19,"Male","e","d","Yes","Yes","1/1/2015","No","Yes","No","n/a","No","n/a",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","6000","1","100","Longe_7R/Kayongo-go","5000","2","10","n/a","n/a","n/a","n/a",1.489824279,1.989824279,2,"Longe_7R/Kayongo-go","5000",0.482858449,"Yes","a","50","0","0","0","1","Yes","1","b","n/a","6000","Yes","2","3","No","No",2,"20","1","Longe 4","3000","10","2","Longe 5","3000","n/a","n/a","n/a","n/a",1.503385489,2.003385489,2,"Longe 5","3000",0.203040661,"Yes","a","20","0","0","0","2","No","n/a","b","n/a","3000","Yes","3","5","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,3,"n/a","n/a","e","n/a","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","Yes","Yes","Yes","No","No","No","Yes","d","c","n/a","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"transportation, capital","Yes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","a","n/a",5,4,5,3,5,1,1,14,2
"7/20/2019","Yes","Yes","n/a","AS052","IGANGA","b",0.1,0.1,0.1,6,1,"n/a","n/a",36,"Male","a","d","Yes","Yes","1/1/2008","Yes","Yes","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",5,"Longe_10H","6000","1","500","Bazooka","10000","2","100","KH_series","10000","3","100",1.158051259,1.658051259,2,"Bazooka","10000",0.826804939,"Yes","a","200","0","0.5","0","1","No","n/a","b","n/a","7000","No","n/a","n/a","Yes","No",2,"300","1","Longe 4","3000","2500","2","Longe 5","3000","n/a","n/a","n/a","n/a",0.769417515,1.269417515,1,"Longe 4","3000",0.494044659,"Yes","a","100","0","0","0","2","Yes","1","b","n/a","2400","Yes","1","7","Yes","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,"n/a","n/a","96","I contact the company where I purchased from. ","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","No","No","No","Yes","d","d","n/a","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","n/a",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","f","n/a",5,5,5,3,5,1,1,15,2
"7/18/2019","Yes","Yes","n/a","AS053","IGANGA","b",6,0,0.2,3,1,"n/a","n/a",23,"Male","e","d","Yes","Yes","1/1/2018","Yes","Yes","Yes","MAAIF","Yes","1",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_7H","4500","1","200","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.155907521,2.655907521,3,"n/a","n/a",0.782522014,"Yes","a","200","0","7","0","3","No","n/a","96","Used to buy from car that used to sell them","4000","No","n/a","n/a","Yes","Yes",1,"50","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.582805124,1.082805124,1,"Longe 5","3000",0.987443635,"Yes","a","50","0","10","0","1","No","n/a","96","Special delivery from a car that transports seeds. ","2800","Yes","2","999","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","a","n/a","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","No","Yes","Yes","Yes","No","Yes","Yes","d","c","n/a","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","n/a","a","n/a",4,4,5,4,5,2,1,16,2
"7/18/2019","Yes","Yes","n/a","AS054","IGANGA","b",6,0,0.1,3,1,"n/a","n/a",34,"Male","a","d","Yes","No","1/1/2000","Yes","Yes","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_7H","3500","1","25","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1.611815492,2.111815492,2,"n/a","n/a",0.771197143,"Yes","a","25","0","0","0","2","Yes","1","a","n/a","5000","No","n/a","n/a","Yes","Yes",2,"50","1","Longe 5","3000","50","2","Longe 4","3000","n/a","n/a","n/a","n/a",1.02398094,1.52398094,2,"Longe 4","3000",0.74866883,"Yes","a","50","0","0","0","2","Yes","1","a","n/a","2500","Yes","1","2","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","96","If not opened and yet expired he can refund","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","Yes","Yes","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","a","n/a",4,3,4,4,4,2,1,16,2
"7/18/2019","Yes","Yes","n/a","AS055","IGANGA","b",10,0.1,0.2,4,1,"n/a","n/a",35,"Male","a","d","Yes","Yes","1/1/2010","Yes","Yes","No","n/a","No","n/a",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",2,"Longe_10H","6000","1","30","Longe_6H","3000","2","200","n/a","n/a","n/a","n/a",1.968048156,2.468048156,2,"Longe_6H","3000",0.100953502,"Yes","a","400","200","10","0","1","No","n/a","a","n/a","2500","Yes","1","7","No","No",1,"400","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.028580599,0.528580599,1,"Longe 5","3000",0.876769107,"Yes","a","400","200","10","200","2","No","n/a","a","n/a","2500","Yes","1","7","No","No","Yes","1","1","10","6000","NABE15_kanybwa_kabonge","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1.42725474","1.92725474","2","n/a","n/a","0.681946089","Yes","Yes","a","10","0","0","0","10","No","n/a","a","n/a","4000","No","n/a","n/a","No","No",1,2,"n/a","n/a","96","IT HAS NEVER HAPPENED","Yes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","Yes","Yes","Yes","No","No","No","Yes","d","c","n/a","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRADING LISCENCES AND CERTIFICATION",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","e","n/a",4,5,5,3,5,1,1,16,2
"7/18/2019","Yes","Yes","n/a","AS056","IGANGA","b",6,0,0.1,3,1,"n/a","n/a",49,"Male","a","d","Yes","Yes","1/1/1992","Yes","Yes","No","n/a","Yes","1",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","5000","1","300","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1.289097663,1.789097663,2,"n/a","n/a",0.347637297,"Yes","a","300","0","0","0","2","No","n/a","a","n/a","4500","No","n/a","n/a","Yes","Yes",1,"500","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.567179059,1.067179059,1,"Longe 5","3000",0.171785042,"Yes","a","500","0","0","0","1","No","n/a","a","n/a","2600","No","n/a","n/a","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","Yes","No","No","Yes","c","a","n/a","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","b","n/a",3,4,4,5,4,2,1,16,2
"7/14/2019","No","n/a","Yes","AS057","IGANGA","b",0.1,0.01,0.3,4,5,"n/a","Yes",24,"Male","e","d","No","Yes","1/1/2012","98","Yes","No","n/a","No","n/a",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"n/a",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.764875818,3.264875818,3,"n/a","n/a",0.391472645,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"500","1","Longe 5","3000","200","2","Longe 4","3000","n/a","n/a","n/a","n/a",0,0.5,1,"Longe 5","3000",0.814478403,"Yes","b","500","0","10","0","2","No","n/a","b","n/a","999","No","n/a","n/a","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","a","n/a","Yes","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","Yes","Yes","Yes","No","No","Yes","Yes","e","c","n/a","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","96","n/a",5,5,5,5,5,1,1,17,2
"7/20/2019","No","n/a","Yes","AS058","KALIRO","c",0.1,0.3,0.2,3,5,"n/a","No",27,"Female","e","e","Yes","Yes","1/1/2010","98","Yes","98","n/a","Yes","1",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","2800","1","100","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.731916781,3.231916781,3,"n/a","n/a",0.062468151,"Yes","a","100","0","0","0","2","No","n/a","b","n/a","4500","Yes","3","30","Yes","No",1,"120","1","Longe 5","2500","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0.5,1,"Longe 5","2500",0.380189665,"Yes","b","150","0","5","25","5","Yes","2","b","n/a","2000","No","n/a","n/a","Yes","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","d","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","No","No","No","Yes","b","d","n/a","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","a","n/a",4,5,4,4,4,1,1,1,3
"7/20/2019","Yes","Yes","n/a","AS059","KALIRO","c",1,0.2,0.2,8,1,"n/a","n/a",32,"Female","e","e","Yes","Yes","1/1/2013","Yes","Yes","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","6000","1","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.201319212,0.701319212,1,"Longe_10H","6000",0.092036743,"Yes","a","14","0","4","0","2","Yes","1","a","n/a","5500","No","n/a","n/a","Yes","Yes",1,"50","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.864214651,1.364214651,1,"Longe 5","3000",0.224079438,"Yes","a","50","2","0","2","1","Yes","1","a","n/a","2500","Yes","2","7","Yes","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","e","n/a","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","Yes","Yes","No","No","No","No","Yes","e","98","n/a","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a","Yes","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","e","n/a",5,4,5,4,4,1,1,2,3
"7/20/2019","Yes","Yes","n/a","AS060","KALIRO","c",0.2,0.2,0.2,6,1,"n/a","n/a",36,"Male","a","e","Yes","Yes","1/1/2004","Yes","Yes","Yes","Sendcow","Yes","2",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",2,"Longe_10H","5500","1","1000","Bazooka","9000","2","550","n/a","n/a","n/a","n/a",0.943606085,1.443606085,1,"Longe_10H","5500",0.059696879,"Yes","a","2000","300","20","1000","2","No","n/a","b","n/a","4500","Yes","1","7","Yes","Yes",1,"4000","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.9153388,1.4153388,1,"Longe 5","3000",0.597722934,"Yes","a","4000","1000","50","250","1","No","n/a","b","n/a","2300","Yes","2","14","Yes","Yes","Yes","2","1","60","4500","NABE4","2","1000","5000","NABE15_kanybwa_kabonge","n/a","n/a","n/a","n/a","0.862802519","1.362802519","1","NABE4","4500","0.290316523","Yes","Yes","a","200","50","5","500","1","Yes","10","b","n/a","4500","No","n/a","n/a","Yes","Yes",3,3,"n/a","n/a","96","i go tothe gardens and check how they hsvr planted if the seed is bad then i contact the company and they compasate the farmer","Yes","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","Yes","Yes","Yes","Yes","Yes","No","Yes","d","c","n/a","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","vvarity of your stock",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","b","n/a",5,5,5,5,5,1,2,2,3
"7/20/2019","Yes","Yes","n/a","AS061","KALIRO","b",6,0.5,6,0,1,"n/a","n/a",54,"Male","a","b","No","No","1/1/2016","No","No","No","n/a","No","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_7H","3000","1","100","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.965093437,1.465093437,1,"Longe_7H","3000",0.037138514,"Yes","a","100","0","0","0","1","Yes","1","a","n/a","6000","Yes","3","7","No","No",1,"200","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0.5,1,"Longe 5","3000",0.751488086,"Yes","a","200","0","0","0","1","Yes","1","a","n/a","5000","Yes","3","7","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,2,"n/a","n/a","e","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","No","Yes","No","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","a","n/a",5,4,5,3,4,1,1,3,3
"7/20/2019","Yes","Yes","n/a","AS062","KALIRO","d",0,0.5,0.3,2,1,"n/a","n/a",32,"Male","a","f","Yes","Yes","1/1/2013","Yes","Yes","No","n/a","Yes","1",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",3,"Longe_10H","6000","1","1000","Bazooka","9000","2","500","KH_series","800","3","60",1.667175218,2.167175218,2,"Bazooka","9000",0.513602301,"Yes","a","550","20","0","100","1","No","n/a","b","n/a","7000","Yes","2","4","Yes","Yes",3,"1000","1","Longe 4","3000","1500","2","Longe 5","3000","40","3","DK","9000",0.457809534,0.957809534,1,"Longe 4","3000",0.830833578,"Yes","a","1000","10","0","16","1","No","n/a","b","n/a","2500","Yes","3","4","Yes","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,1,"n/a","n/a","a","n/a","Yes","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","No","Yes","No","No","No","Yes","Yes","b","a","n/a","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","b","n/a",5,5,5,5,5,1,1,4,3
